comment_id;comment_text;Sub1_Toxic;Sub2_Engaging;Sub3_FactClaiming;fold
1651;"Sport verbieten .. Dr. Matthias Heil (Max-Planck-Institut für Herz- und Lungenforschung): „Der CO2-Gehalt der Ausatemluft liegt recht konstant bei 4 Prozent, also 40 Milliliter CO2 pro Liter Luft. Dies entspricht bei 0 Grad Celsius ungefähr 80 Milligramm. Während in Ruhe ungefähr 4 Liter Luft pro Minute die Lunge passieren, steigert sich dies bei körperlicher Belastung auf über 50 Liter pro Minute. Über das Jahr verteilt, bedeuten diese beiden Extreme 2.100 Kubikmeter Luft oder 168 Kilogramm CO2 in Ruhe gegenüber 25.500 Kubikmeter Luft oder 2.040 Kilogramm CO2 bei Dauerbelastung.""";0;1;1;0
510;"Google hilft manchmal auf profane Art und Weise: ""Zigeunerkinder"": 24500 Ergebnisse ""Judenkinder"": 14900 ""Negerkinder"": 16300 ""Türkenkinder"": 6700 ""Polenkinder"": 736 ""Italienerkinder"": 488 ""Japanerkinder"": 0 ""Brasilianerkinder"": 0 Immerhin stehen Türken noch ein bisschen besser da als die beiden auf den Spitzenplätzen. Juchu.";0;1;1;0
2421;Junge Dame, ohne Punkt und Komma reden geht gar nicht. Schlimm ist das. Da bekommt man Ohrenkrebs.;1;0;0;0
1124;@MEDIUM richtig man bekommt Geld vom Staat, aber bei vielen Jobcenter, werden Schriftstücke mehrmals angefordert, da die Mitarbeiter anscheinend überlastet sind, die Papier nicht ordentlich abheften und somit werden Sanktionen ausgesprochen, die nicht rechtens sind. Der Fehler liegt am Systhem...In meinem Bekanntenkreis... passt der Mitarbeiterin das Gesicht der Klientin nicht, somit wurde sie drangsaliert, bis man den nächst höheren Chef instruierte, danach klappt es einigermassen, aber IMMER ist es der Bittsteller, der angeblich seinen Pflichten nicht nachkommt, Finde den Fehler...!!;1;1;1;0
1826;@USER ist ja schlimmer hier als damals in der DDR;0;0;0;0
2110;Was ist eigentlich aus dem ver-sprechen der Politik, der sogenannten Mietpreisbremse geworden?;0;0;0;0
3062;"@USER es geht nun mal gerade um einen Mord , verübt von einem Bekannten Rechtsradikalen . Natürlich ist jeglicher Extremismus inakzeptabel. Engeren ihrer Meinung, finde ich allerdings nicht , dass Menschenverachtende und hetzerische ""Meinungsäußerungen "" jemals ""normal"" waren - auch nicht vor 10 Jahren.";0;0;1;0
858;@USER Ja, das denke ich auch.;0;0;0;0
1680;Sowas kann nur freiwillig sein. Ich bin schon lange registriert. Aber jemanden zu zwingen,... Geht gar nicht;0;0;0;0
263;Was soll das sein: „nationale Identität“? Historisch betrachtet stammen die wenigsten in direkter Linie von dort ab, wo sie leben- irgendein Vorfahre ist sicher migriert, man muss nur weit genug in der Zeit zurückgehen. Eine globale Identität als Bürger dieser Welt ist von Bedeutung. Die globalen Herausforderungen und Probleme können nicht national gelöst werden, sondern nur länderübergreifend. Das Durchsetzen von Einzelinteressen hat noch nie zu wirklichen Verbesserungen geführt, weil dies immer zu Lasten anderer erfolgt.;0;1;1;0
2653;und geht zu kick, um billige Klamotten zu kaufen, die in Bangladesz hergestellt werden und wegen dieser Produktion ganze Landstriche vergiftet werden.;1;0;1;0
575;@USER Tja, doof, dass ich kein Türke bin und mit völkischem Nationalismus, wie er grade unter Erdogan in der Türkei herrscht, rein gar nichts anfangen kann. Auch schreie ich nicht nach medialer Aufmerksamkeit. Und warum ich die Faschistenunterstützerpartei der AfDer einbringe, verstehst Du als deren Wählerin nicht, manche sind halt Kanholzjünger und nicht mehr zu retten. #faschistlandolfladigistberndhöcke;1;1;0;0
935;@USER Von 7 Prozent spricht die gute Frau. Wenn eine Wohnung als Anlageobjekt verkauft wird geht es erst einmal um die prozentuale Provision. Das diese dann bei Vermietung als 2 Kaltmieten kommt, ist mir auch klar. Es ändert aber nichts daran, dass diese am Ende über Miete an den Mieter gegeben wird.;0;0;1;0
605;"@USER aus der ex #DDR : #FALSCH ! ⛔ diese aggressive ""Person"" hat SELBER 3 x in der Sendung gesagt, sie ist 👳 #TÜRKIN ! 👳 Jeder kann sich diese / ihre Aussagen #ONLINE anhören ! ⚠ Tja, DAS war nix ! 🙈 EXTREM DUMM gelaufen für Sie ! ⚠ Überaus #PEINLICH für @USER aus #ZWICKAU ! 🙈 Typisch #SACHSEN ! 🙈 #KOPFSCHÜTTEL ! 🙈";1;0;0;0
974;@USER die können das bestimmt besser als der Müll er Senat ....lustig;0;0;0;0
431;@USER Ich schreibe nichts von Rassismus, ich erkläre dem Herrn Plasberg lediglich den Shitstorm, den er für den Titel bekommen hat.;0;0;0;0
3103;@USER sie verbreiten Hass und Hetze wenn sie unbegründet andere als Nazis bezeichnen. Nazis sind übrigens genauso schlimm wie Islamistenfreunde und Kriminellenförderer. Das werden sie sicher verstehen!;1;1;0;0
920;Um selbst auf einem Dorf ein Haus zu bauen , müsste man 300000--400000 Euro haben oder aufnehmen . Das ist nichts für einfache Verdiener ohne Beamtenstatus . Junge Familien ,wo Eltern oder Oma noch was drauflegen und beide gut verdienen , ja die werden bauen können und auch die werden in den Genuss kommen , aus Steuermitteln ,auch von Arbeitnehmern die nie im Leben auf einen grünen Zweig kommen , das Baukindergeld zubekommen. Es wird nicht 1 Haus mehr oder weniger ,wegen dem Baukindergeld gekauft oder gebaut . Aber das Geld ist weg, natürlich nicht bei den die es wirklich gebrauchen könnten.;0;1;1;0
3187;"Das kollektive Mimimi der NSAfD Fans, ""Aber die AfD Politiker werden auch angegriffen."". Klar, zu Recht!";0;0;0;0
1022;Wer baut noch neue Wohnungen wenn Enteignung droht?;0;0;0;0
816;"Es lebe das arbeiterwohnregal.... ich wohnt 11 jahre in so einer wabe für fast nichts, es wurde aber auch nichts gemacht und haste nicht gesehen, der block war nach 30 jahren abrissreif und ist weg. so ist das mit ""volkseigenen"" buden.";0;1;1;0
1257;@USER Niemand kann es auf den Tag genau sagen aber man kann mit Sicherheit sagen das diese Natürlichen Wechsel mindestens eine Null mehr in der Zeitspanne haben als der Aktuelle vom Menschen beschleunigte Wechsel;0;0;1;0
1806;falsch, sage nicht immer EU. Die NWO ist gemeint und in der Mitte des Netzes sitzt die WHO. Stimmts?;0;0;0;0
137;""" Und irgendwann wird es zu Unruhen kommen, aufgrund Aggressionen der Geflüchteten aus Frust und Verzweiflung und Aggressionen der Autochthonen aus Zorn. "" Sie oben... Problem erkannt? Und was ist mit all den ""Flüchtlingen"" und ""Migranten"" in gelben Westen in ganz Europa? Ist denen vielleicht auch langweilig?";0;0;0;0
415;Das finde ich vollkommen in Ordnung,solange ich nicht noch eine Urin-Probe abgeben muß.;0;0;0;0
3092;schlimmer sind jene Fanatiker die Islamisten hofieren. Jung als Nazi zu bezeichnen ist unendlich dumm!!;1;0;0;0
1334;er geht alles zu Fuß..;1;0;0;0
93;Dank ROT-GRÜN müssen die Menschen heute 45 Jahre Jahre arbeiten und jeden Monat den Durchschnittslohn in Deutschland (3.500 €) verdienen, damit man einen Anspruch auf 1.200 € hat (vor Abzug der Sozialabgaben)....wer hat das (Prof. Sell hat genau dieses in der Sendung Böttinger offen gelegt)? Bei all den Menschen, die in die bedarfsorientierte Grundsicherung fallen, werden alle privaten Vorsorgen angerechnet - wie sieht dieses bei dem Rechenmodell von Herrn Heil aus?;0;1;1;0
581;@USER wegen hartz4;1;0;1;0
2767;@USER .Gute frage .Zumindest die die der Regierung hinter laufen.;0;1;0;0
173;@USER, wie viele sind dir da persönlich bekannt?;0;0;0;0
529;Richtig, was Frau Göring-Eckhardt sagt! Viele der hier geäußerten Kommentare sind so absurd, dass ich fast verleitet wäre zu fragen, warum die Kommentatoren glauben, selbst dazu zu gehören? Aber auch Menschen mit absurder Meinung gehören dazu und ich bin froh, dass sie ihre absurde Meinung frei äußern können, auch wenn ich sie in keiner Weise teile.;0;1;0;0
2107;Falsche Einstellung!;0;0;0;0
257;WAS ist , wenn EUER eigenes KIND das nächste OPFER wäre ❓❓❓ Nehmt ihr dann immer noch diese TÄTER in Schutz ❓❓❓ #HETZT ihr dann immer noch gegen besorgte Bürger ❓❓❓;1;0;0;0
820;Stimmt weil Vonovia und co ja kleine Arme Leute waren die mit eigener Hände Arbeit Stein auf Stein ihr Menschenunwürdiges Monopol errichtet haben. Ach nein stimmt haben sie ja gar nicht.;0;0;1;0
17;@USER aus Sicht der grünen Fraktion kurz überschlagen die fossilen Energiestoffe, der Verbrennungsmotor, die industrielle Landwirtschaft, die Grenzen, Schiffs- und Flugverkehr, Fleischverzehr, usw. Reicht das erstmal?;0;1;0;0
2171;Freie Marktwirtschaft ist nur möglich wenn alle Gemeinsam fair spielen. Der Neid und Missgunst bestimmt unsere Gesellschaft;0;0;0;0
1000;@MEDIUM Es ist nur erstaunlich, dass nach den Erfahrungen in der DDR noch Jemand ernsthaft über Enteignungen nachdenkt. Da fragt man sich was diese Personen in der Schule gelernt haben.;0;0;0;0
1980;@USER Bravo.....meine Worte. Es steigt beim Spender der Blutdruck und manche schwitzen stark was bei einer normalen OP auf starke Schmerzen hinweist..... sie werden fest geschnallt weil sie Regung zeigen..... tot ist anders !;0;1;1;0
1885;Wenn das durchkommt, was Spähnlein vorschlägt, lassen die Organhändler jeden Abend die Korken knalle .;1;0;0;0
2686;Waffen? Vielleicht welche, die Merkel gg. Vereinbarung im Koalitionsvertag in den Krieg nach Jemen verkauft und die Grünen werden trotzdem mit denen koalieren?;1;0;0;0
441;@USER ihr regt eucj wegen erdogan auf aber wählt die merkel!! Hahhahhahahahahhaha also bitte wie assozial :D;1;0;0;0
1409;Ahhhhh das Fräulein mit den Flugmeilen, wird auch eingeflogen!!;1;0;0;0
2010;Bei Entscheidungen dieser Tragweite ist auch eine einfache Mehrheit nicht ausreichend. Hätte man eine 2/3-Mehrheit zur Entscheidungsfindung angewandt und so für oder gegen den Brexit entschieden, wäre die Sache viel klarer und das Inselvolk nicht so zerstritten 🙄;0;1;0;0
625;@USER wahrscheinlich...aber ein anderes als das angezeigte;0;0;1;0
2483;@USER sorry falsch ausgedrückt!;0;0;0;0
386;@USER Ja Ok aber dann muss man auch die Lebensweise des neuen Heimatlandes akzeptieren und versuchen sich hier anzupassen. Viele sind schon 30 Jahre hier und reden kein Wort Deutsch .Kann nicht sein .Aber die wollen nur ins Sozialsystem;1;0;1;0
388;@USER so einen Blödsinn!!!!!;1;0;0;0
2985;Was genau ist denn daran verkehrt? Begründen Sie es doch einmal bitte sachlich.;0;0;0;0
1339;@USER Ich lebe in einem Dorf im tiefsten Niederbayern.. aber es gibt keine einzige Wiese.Nur Agrarwüste soweit das Auge reicht;0;1;1;0
2781;@USER an ihrem Kommentar deutlich zu erkennen wer hier was tut 😉;0;0;0;0
1575;Nein zu Rundfunkbeitrag;0;0;0;0
3169;@MEDIUM .Am besten ist ja das hämische lachen von den Grünen.;1;0;0;0
3179;@USER nachschauen unter RAF;0;0;0;0
1067;Warum arbeitet Sie nicht in Castrop Rauxel, oder Dortmund und Gelsenkirchen?;0;0;0;0
1827;@USER werde ich auch;0;0;0;0
1365;@USER: Die Zukunft spielt ohnehin in Asien. Da interessiert es niemanden wenn Deutschland eine weitere Schlüsselindustrie opfert;0;1;0;0
1995;@USER Sorry, ich werde der Rentenkasse noch lange das Geld abknöpfen.;1;0;0;0
2573;@USER Dann schließen Sie sich an, zumindest monatelang. Der Anstand gebietet es, der Ausschaltung des Pluralismus etwas entgegen zu setzen;0;0;0;0
2864;@MEDIUM, Expertise haben Fach- und Sachkundige und nicht die Täter*innen der AfD.;0;0;1;0
1363;@USER Ähem, die Luft in unseren Städten ist sauber wie schon lange nicht mehr, Waldsterben und Ozonloch sind Geschichte...;0;0;1;0
2377;@MEDIUM Die SPD hat einfach für die Pflegekräfte versagt! https://www.facebook.com/328161397316808/posts/1598558580277077?sfns=mo;0;1;1;0
436;@USER sie sind ja sowas von intelligent, ich traue mich nicht auf ihre Frage einzugehen 😏 oder doch? Ihr habt die türken in den 60ziger nach Deutschland geholt weil ihr billig Arbeitskräfte gebraucht habt . Bis jetzt habt ihr es nicht geschafft mit diesen Menschen auf augenhöhe umzugehen. Jetzt sollen die wieder verschwinden gel?!?! So einfach geht das nicht lieber @USER;1;0;1;0
1161;@MEDIUM bitte um Antwort wie siehts bei @MEDIUM aus in der Belegschaft bei Frauen und Männern wer ist da unter Druck und wer am Drücker oder alles gleich...;1;0;0;0
495;@USER Warum soll ich dankbarer sein, als jemand, der 1971 in Eisenhüttenstadt geboren wurde und das Glück der deutschen Wiedervereinigung erfahren durfte?;0;0;0;0
142;"""Seenotrettern egal"" Jeds Schiff ist verplfichtet Menschen aus Seenot zu retten.";0;0;1;0
2211;ach herrje, schon wieder der Kevin mit Guido Reil - da ist Ärger vorprogrammiert , da lohnt das Einschalten. Arroganz trifft klare Fakten. Und wie viele sind da wieder mal gegen einen ? Armer Guido Reil .;1;0;0;0
1351;@USER ja, dürfen und müssen sie. Fehlte ja noch, dass nur die Erwachsen entscheiden. Und dass wir uns doof anstellen sieht man ja nun plakativ überall. Wir sind gierige, kurzsichtige, gewonnorientierte Arschlöcher, die Kids zum Glück noch(?) nicht. Bravo, weiter so, wann immer es euch passt;1;0;0;0
2432;😂🤣👎🚽🕳😂🤣;0;0;0;0
2012;Es gibt auch ganz einfache Entscheidungen: Wollt ihr von Kevin und seiner SPD regiert werden? JA? oder NEIN? 💙💪💙💪💙💪💙;1;0;0;0
1765;Umweltschutz! Geht uns alle an. Ab sofort sind private Flüge und Autofahrten verboten.;1;0;0;0
1913;Die Nadeln in den Kopf?? wenn ich ein eeg bekomme, da kommt keine nadel in den kopf. entsetzlich. auch diese rufe, mach mal die augen auf.... mich soll der schlag treffen und zwar richtig und nicht für die stroke unit. die konnte ich 4 wochen lang beschauen, als ich mal richtig im keller war.;0;1;1;0
1414;@USER hatten wir nicht sechs automarken?;0;0;0;0
2808;Ich wette es war ausgemacht das dem masselow die letzten Minuten gehören;1;0;0;0
2922;@USER, Sozialdemokraten haben ganz bestimmt nicht dafür gesorgt, dass die NSDAP an die Macht kam, und schon gar nicht 1929. Was erzählen Sie da eigentlich? https://de.wikipedia.org/wiki/Reichstagswahl_1930;0;1;1;0
70;@USER wer nie arbeitet und nichts einzahlt bekommen nie Rente sondern bleibt auch im Rentenalter Sozialhilfeempfänger. Wer etwas anderes behauptet kennt die Rechtslage nicht;0;1;1;0
502;"@USER Mein Name und die Herkunft meines Vaters ist der zentrale und einzige Punkt in ihrer ""Argumentation"", wie soll sie diesen weglassen?";0;0;1;0
2093;Wenn Vermieter sich die Situation zu eigen machen und auch ein Stück des Kuchens abhaben wollen, dann sollte daraus eine Konsequenz folgen. Jeder Euro der über dem durchschnittlichen Mietpreis verlangt wird, sollte enteignet werden und in den sozialen Wohnungsbau fließen. Is natürlich Quatsch, wird nicht passieren... Aber irgend was muss doch miglich sein, um dieser Entwicklung entgegen zu wirken. Zurück zu anständigen Mietpreisen kommen wir ohnehin nicht. Im übrigen beobachte ich, dass die privaten Vermieter den Mietwucher zunehmend anheizen. Nicht nur die Großen Immobilienunternehmen sind die Abzocker!;0;1;1;0
1436;würde wieder Energie sparen sofort abschalten alle ….jetzt.;1;0;0;0
600;Die Ausstrahlung dieser Sendung - insbesondere das absolut vollkommen unmögliche Auftreten und Verhalten dieser aggressiven #TÜRKIN * hat mehr als deutlich gezeigt, dass die Integration von #AUSLÄNDERN ganz klar #GESCHEITERT ist ! ⛔ die ARD hat durch diese überaus peinliche Talkrunde der AfD zu #TAUSENDEN ! ⚠ weiteren AfD - Wählern verholfen ! ⚠ Macht nur weiter so ! 👍 ( * türkisch - stämmig ! ) 👳;1;0;1;0
349;Heimat ist dort wo die Berge nah dem Himmel sind und nicht im flachen Norden...;0;0;0;0
373;was weis die von Politik...;1;0;0;0
2237;@MEDIUM indem man Reil und Palmer (Lingau Tertii Imperii-Verbreitern) einem Fernsehpublikum vorstellt? Das muss verdammt gut moderiert sein. #Wortergreifungsstrategie und #Rechtsextreme_politische_Mimikry bekommt leider nicht immer jeder Moderator mit. Aber da müsst Ihr als Journalisten einhaken! //Team Boris Palmer Watch;0;1;0;0
549;Ich bin hier ⛔ WEG ! ⛔ und LESE KEINE Kommentare ! ⚠ und Tschüss ! ⛔;1;0;0;0
1049;@USER du hast leider recht;0;0;0;0
921;"@USER Schauen Sie mal in eine Steuertabelle ,was heutzutage schon ein besserverdienender Arbeitnehmer ist ,wie schnell ein "" einfacher Facharbeiter"" dabei ist. Sozialgeschenke ,ja die gibt es , für alle die nie arbeiten wollten und für die ,die nie einen Cent ins System eingezahlt haben , finde ich es auch frech. Aber für alle die Deutschland da hin malocht haben wo es jetzt steht , sollte schon eine Gerechtigkeit hergestellt werden. Ich weiß ,wenn man von allem nicht betroffen ist , sind es immer die anderen , die keine Arbeit haben ,oder die Pech hatten ,oder krank sind , oder geschieden wurden. Es gibt nicht immer nur schwarz und weiß, dazwischen ist viel mehr. Am wenigsten Steuern zahlen doch wohl die, die Geld verdienen ohne dafür einen Handschlag getan zu haben , ich sage nur Börse.";1;1;1;0
1240;@USER die Abholzung spielt sehr wohl auch eine Rolle. Viele kleine Dinge spielen eine Rolle. Trotzdem ist es wieder nur eine blabla Sendung. Solange die grossen Industrienationen nichts tun, wie zum Beispiel USA und China, können die deutschen sich totstrampeln;1;0;0;0
143;"""Das ist alles so unfassbar dämlich, ich finde keine Worte dafür! "" Ich schon. Dass nennt sich Bildungsnostand.";0;0;0;0
3037;Ich kann mir gut vorstellen, dass die meisten Beschimpfungen und Drohungen die Leute von Arbeitsamt bekommen.;0;1;0;0
560;Ohwieschön, ein echter Honk 😍😍😍;1;0;0;0
269;stv. Bild Chefredakteur? Keine weiteren Fragen;1;0;0;0
331;@USER das ist überholt. Die Wiege der Menschheit ist Europa;0;1;1;0
1250;Schon wieder sehr einseitige Gästeauswahl. Warum so oft diese Angst vor wirklicher Kontroverse? Warum immer bestimmte Blickwinkel völlig außen vor lassen? Leute wie mich verärgert das maßlos!;0;1;0;0
1630;@USER ...nun, im Grunde hast du ja recht. Wir haben NOCH keine ausreichende Möglichkeit den Strom zu speichen. Eigentlich bleibt es dann wie es heute schon ist. Auch heute gibt es mehr,-oder weniger Spitzenzeiten. Auch heute wird oftmals zu viel Strom produziert. Der wird auch schon heute und auch gestern, dann ins Ausland abgegeben. Verbrauchen wir mehr Strom, wird er im Ausland zurückgekauft. So lange wir keinen neuen Strom speichern können, wird das auch so beibehalten. Kurz: ist also nichts neues, gibt's schon seit Jahrzehnten, auch ohne erneuerbaren Energien.;0;1;1;0
1401;@MEDIUM so dann fragen sie doch mal warum die Autoindustrie vor Jahren die Wasserstoff Autos wieder auf Eis gelegt haben. In anderen ländern werden die gefördert.Und wer das alles bezahlen soll Strom ist doch jetzt schon fast unbezahlbar geworden.;0;1;1;0
3087;Und das interessiert jetzt genau wem?;1;0;0;0
3193;Das wäre so, als wenn der nordkoreanische Staatssender Amerika als friedlichste Land der Welt bezeichnen würde... Solche Sendungen wird es in den deutschen Medien nie geben!;0;0;0;0
1981;manche menschen sind einfach nur uninformiert. sie wissen nicht was hirntot ist und auch nicht wie eine organentnahme funktioniert und diese menschen denken genauso wie sie....;0;0;1;0
2961;Alles klar Reul;0;0;0;0
210;Heimat bist du Großer Söhne Volk begnadet für das schöne, viel gerühmtes...;0;0;0;0
1276;@MEDIUM A ha die rechte Gewalt ist also keine Sendung wert ? Genau aus diesem Grund fühlen sich Muslime als Menschen zweiter klasse über die ebendso schrecklichen Anschläge in Frankreich wie beu Charli Hebdo gab es zich Sondersendungen https://www.youtube.com/watch?v=Gx97aqRNAxQ.;0;1;1;0
574;@USER Ich finde, die Ossis sind gar nicht so schlimm, ausserdem muss auch mal Schluss sein mit dem gebashe.;0;1;0;0
1106;Warum werden keine aktuellen Minister eingeladen ? Diese Frau war nur peinlich, in ihrer Amtszeit. Hoffentlich sieht man die nicht mehr in der Politik.;1;0;0;0
1841;warum fürs Ausland?;0;0;0;0
2695;@USER warum hat sie die dann am Abend nicht benennen können? Ausser die Wiederholungsschleife von Frau Bearbock abzuspielen. Und auch die hat nach 20 min. in einer Talkshow nur die ewig gleichen Sprüche... am liebsten ist es den Grünen wenn sie Habeck anhimmeln können- ist das aber Politik? Oh graus!;0;0;0;0
2052;noch blöder gefragt alle wußten das beide Termine zusammen fallen Zufall oder Unvermögen..;0;0;1;0
1277;Warum gab es hierzu eien Sondersendung aber nicht zu Christchruch ?;0;0;0;0
992;Man glaubt es kaum. Die Dame hat die DDR scheinbar nicht bewusst live erlebt. Aber die Dummheit stirbt leider nie aus;1;0;1;0
2880;Hat gerade überhaupt nichts mit dem Thema zu tun und ist daher Derailing.;0;0;0;0
1843;"@USER bin Österreicher und verfolge diese Debatte schon lange, bei uns trotz dem das ""Alle"" Spender seien gibt's auch Wartezeiten oder wenn es gewisse Organe sind dann wird sicher Richtung Deutschland zurückgegriffen.. denn es sollte ja eigentlich eine EU-weite Lösung gefunden werden, denn es könnten die Organe bis hin zur Netzhaut in verschiedenen Ländern leben retten";0;1;1;0
2942;@USER Ich kann Sie Ihnen auch geben - Merkels Politik hat das Land gespalten und es ermöglicht, dass die AfD so erstarkt ist. Wäre die Politik in unserem Land gut und die Menschen zufrieden dann wären auch die Wahlergebnisse viel besser für die Volksparteien. Bei allem was in unserem Land passiert macht man die AfD verantwortlich und das ist nicht richtig. Hier wollen sich die Volksparteien auf dem Rücken der AfD sanieren um beim Wähler gut anzukommen. Wählt die nicht, die sind alle ganz böse - das spaltet und kann sogar noch mehr Menschen zur AfD treiben.;0;1;0;0
610;@USER, boah bist du ein toller Mann, los komm nach Frankfurt, aber das traust du ja nicht, außer im Internet kriegst du nix auf die Reihe, du Schnuckelchens.;1;0;1;0
2310;sie die Altparteien wollen es nicht verstehen, wenn du von keine der parteien vertreten wirst und immer nur dumme versprechungen machst...gehst du nicht mehr wählen oder AfD! Diese ganzen Diskussionen lenken nur ab....;0;1;1;0
1661;@USER genau. Und dann findest keinen Parkplatz vor der Tür 😂😂;1;0;0;0
1380;"Da muss ich Anne Antsche Franke recht geben!!! Die ""kleinen"" normalen Menschen sollen immer und überall sparen, bzw. verzichten. Auf Wattestäbchen für die Ohren, auf Strohhalme für den Milchshake, usw. Aber die großen Firmen produzieren Tonnen von Plastikmüll, verballern unzählige Kilowatt an Strom und bekommen das teilweise sogar noch günstiger!!! Plastiktüten könnte man von heute auf morgen SOFORT verbieten. Macht aber keiner. Und warum nicht??? Wegen der Plastik-Industrie... ;-)";1;1;1;0
2542;Eine Rechnung von mindestens 100 Mrd pro Jahr.;0;0;0;0
1073;Die Erziehung und auch oft die Wertvorstellung ist halt noch die gleiche, wie vor 100 Jahren. Ich sag nur Jungs blau und Mädchen rosa. Klar, es gibt Ausnahmen, aber Mädchen kriegen dennoch mehr Puppen für Mädchen als Geschenk, und da sind noch viel mehr ähnliche Beispiele. Was lernen wir daraus? Auch weiterhin wird sich das nicht wesentlich ändern.;0;1;1;0
1031;Ja Leben sie!!;0;0;1;0
54;Es ist fatal die einen hilfesuchenden Menschen, gegen andere hilfesuchende Menschen auszuspielen. Anstatt nach unten zu treten müssen wir endlich nach oben die die Augen unserer Ausbeuter schauen.;0;0;0;0
295;"@USER ich bekomme dafür monatlich auch viel Geld ;-) Wir sind eine Unterorganisation der Antifa GmbH und CoKG und werden von Frau Merkel und Ihren Freundinnen finanziell unterstützt ;-)";0;0;0;0
3129;Arno Nuem WDR , Aktuelle Stunde unter anderem..Insgesamt waren mehrere Freibäder in NRW betroffen.;0;1;1;0
1863;@USER und ob der Spahn überhaupt selbst n Spender ist,wage ich stark in Zweifel zu ziehen! Wasser predigen,aber Wein saufen! Ist so typisch für die!;1;0;0;0
187;@USER ach naja, so beeindruckend ist das nun auch wieder nicht bei näherer Betrachtung, aber danke;0;0;0;0
2858;@MEDIUM, wenn Sie Betroffene völkischer Hassverbrechen einladen würden, wären Sie glaubwürdig.;0;1;0;0
1230;"@USER deswegen textete ich ja auch ""oft"" und nicht ""immer""! Richtig lesen UND erfassen!";1;0;1;0
1950;"Wobei die Hochgradfreimaurer ""wahres Licht"" mit dem Strahlen von Atompilzen verwechseln... Das, was sie eigentlich meinen, ist ""Erleuchtung"". Aber die kommt nur davon, dass einem durch Erkenntnisse ein Licht nach dem Anderen aufgeht. Geistesblitze sozusagen. Doch davon sind sie offensichtlich meilenweit entfernt, was durch die Beziehung auf Luzifer schon deutlich wird.";1;1;1;0
1844;Haben vielleicht viele angst das sie lebend spenden müssen..;0;0;0;0
611;FD;1;0;0;0
178;@USER Sie sprechen mir aus dem Herzen und sicherlich Millionen anderer auch . Wir sind viele die so denken und Stolz sind Deutsche zu sein . Es ist auch Deutsche Tugend hilfreich anderen gegenüber zu sein doch dieses Land kann allein nicht die Welt retten .;0;0;0;0
82;@USER Änoch vor der Wahl umsetzen sonst bleib5s wie immer;0;0;0;0
3067;schwer der Realität etwss entgegenzu setzen!!;1;0;0;0
1710;Es sollte aber so sein;0;0;0;0
3229;Wozu EU Wahlen wenn man dann Frau von der Leyen auf den Spitzenposten schiebt, der ihr gar nicht zusteht, warum nicht gleich die Kanzlerin selbst. So werden die Posten hin- und hergeschoben ohne Rücksicht auf Verluste - Augen zu und durch. Wundert es wem warum die Volksparteien immer mehr abschmieren in der Gunst der Wähler. Das war nicht nur unmoralisch was sich der Rat vom EU Parlament geleistet hat - das war auch Betrug am Wähler und ganz einfach schamlos.;1;1;0;0
579;Ingrid Hitz Deine Lesekompetenz lässt doch arg zu wünschen übrig. Ich bin übrigens Deutscher. Und Neo-Eugenik ist scheisse, warum, muss ich Dir bestimmt nicht erklären.;0;0;1;0
273;Grüne und Kabaretisten würden man echt nicht vermisten..;1;0;0;0
1235;Sehe ich auch so und das Team macht dich die TASCHEN voll, von unser Geld GEZ......;1;0;1;0
1065;@USER eigentlich ist das Grundproblem ein ganz anderes: die insgesamt viel zu niedrigen Löhne und die Ballung der Arbeitsplätze in den Städten. Die Deutschen geben halt sehr viel Geld für die EU aus und sind Zahlmeister für viele andere Staaten. Dazu die großzügige Auslegung des Asylrechts. Der Sozialstaat wird auch immer weiter aufgebläht. All das kostet und es geht zulasten der einfachen Lohnempfänger. Natürlich in größerer Zahl den echten Facharbeitern, denen dann auch das Geld fehlt.;0;1;1;0
391;Also bin ich als Deutscher dann in Deutschland nicht mehr in der Heimat, weil von diversen Menschen ein moralisches Schuldenpfinden verlangt wird, weil man hier geboren wurde, oder man sonst dem braun-blauen Tross zugehört?!;0;0;0;0
3171;@USER .Die sind politisch gesteuerte die dürfen nur senden was die Politik will;1;0;0;0
2020;die Queen. hört doch mit diesem inszenierten affenstall auf. Es ist doch so egal.;1;0;0;0
708;Was nützt dieses Gesetz wenn dann einfach der Kaufpreis in Höhe des Makler Preises erhöht wird. Im Endeffekt zahlt doch der, der den Makler nicht beauftragt hat. Ist wieder so eine Luftnummer der Bundesregierung und der SPD;0;1;1;0
2382;@MEDIUM , das behauptet wird, Zufallspersonen werden angerufen und befragt, weiß ich wohl, bloß glauben kann ich das nicht. Wenn dem so wäre, dann würde ich nach all den Jahren einen kennen, der einen kennt, der schonmal angerufen wurde.;1;1;0;0
898;Wir besitzen eine Eigentumswohnung. Diese ist vermietet, wir wohnen aus beruflichen Gründen in einer anderen Stadt zur Miete. Die Mieteinnahmen muss ich versteuern, die von mir zu bezahlende Miete darf ich nicht gegenrechnen. Darüber könnte man einmal nachdenken ...;0;0;1;0
2433;3 Minister die nur kleckern statt klotzen. Bin vor 13 Jahren nach, 45 Beitragsjahren, als Rentner nach 🇳🇴 ausgewandert. Hier wird man wenigstens nicht enteignet wenn man Pflege benötigt und Pflegestufen gibt's schon gar nicht. entweder Pflege oder nicht!;1;1;1;0
